audienceScore,criticsScore,emsId,fallbackPosterUrl,id,isVideo,mediaUrl,mpxId,posterUri,releaseDateText,title,trailerUrl,type
"{'score': '91', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '84', 'sentiment': 'positive'}",6277008c-e84c-3cf4-8a15-e4b2cc4febde,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6277008c-e84c-3cf4-8a15-e4b2cc4febde,True,/m/cop_secret,1967985731689,https://resizing.flixster.com/95L5xFJjsHO8mIrgmYKm0A_Rvec=/180x258/v2/https://resizing.flixster.com/ZLzu98CKiW92XPjBvQv2Bl3bGJ8=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI2ODU1MDY0LTc2NDUtNGI2Ni04NzBhLWQxOTJkMDg5ZDk3NS5qcGc=,"Streaming Jul 12, 2022",Cop Secret,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/_0vzxmLkFexT,crime
"{'score': '91', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '20', 'sentiment': 'negative'}",f853f369-75d7-3f71-b9d2-2e3f6cfb5622,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,f853f369-75d7-3f71-b9d2-2e3f6cfb5622,False,/m/the_brooklyn_banker,None,https://resizing.flixster.com/Dse3a1JaOmx-4gxPzvZJ-FFKZ30=/180x258/v2/https://flxt.tmsimg.com/assets/p13035119_p_v8_ab.jpg,"Streaming Aug 25, 2016",The Brooklyn Banker,None,crime
"{'score': '91', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",6a5e6a53-8339-3d6a-a669-20d31c97b287,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6a5e6a53-8339-3d6a-a669-20d31c97b287,False,/m/indias_daughter,None,https://resizing.flixster.com/ror3uzIEzi3yZoHNsLEZVN5jW1o=/180x258/v2/https://flxt.tmsimg.com/assets/p11559666_p_v8_aa.jpg,"Streaming Apr 4, 2017",India's Daughter,None,crime
"{'score': '91', 'sentiment': 'positive'}",{'certifiedAttribute': ''},c4b6dfa8-cdd2-3c97-8b4f-13083ad1d2eb,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,c4b6dfa8-cdd2-3c97-8b4f-13083ad1d2eb,False,/m/honor_thy_father_2015,None,https://resizing.flixster.com/1Z2JYML5PoKl2zinNFIlihDHecc=/180x258/v2/https://flxt.tmsimg.com/assets/p13034368_p_v8_aa.jpg,"Streaming Jan 15, 2021",Honor Thy Father,None,crime
"{'score': '91', 'sentiment': 'positive'}",{'certifiedAttribute': ''},bacb3df5-4e40-32be-86f9-6dd275abf59d,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,bacb3df5-4e40-32be-86f9-6dd275abf59d,False,/m/gendai_yakuza_hito_kiri_yota,None,https://resizing.flixster.com/iReebQXvObHXGY4uqQvFbJARyw8=/180x258/v2/https://flxt.tmsimg.com/assets/p165777_v_v8_aa.jpg,"Streaming Apr 25, 2019",Street Mobster,None,crime
"{'score': '91', 'sentiment': 'positive'}",{'certifiedAttribute': ''},a57e6778-d499-3368-9602-2c2e2a74d790,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a57e6778-d499-3368-9602-2c2e2a74d790,True,/m/top_coat_cash,960462915975,https://resizing.flixster.com/tNwP9lERb1qOGTfwbcKnspZv6cQ=/180x258/v2/https://flxt.tmsimg.com/assets/p13698392_p_v8_aa.jpg,"Streaming Jan 13, 2017",Top Coat Cash,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/MLNsdLvDBYvj,crime
"{'score': '91', 'sentiment': 'positive'}",{'certifiedAttribute': ''},4a9fa802-6a21-3185-9e51-f6aac889e4ee,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,4a9fa802-6a21-3185-9e51-f6aac889e4ee,False,/m/ab_tak_chhappan_2006,None,https://resizing.flixster.com/bqFIv8we5zuO68S1sJ5AGQsZ_pk=/180x258/v2/https://flxt.tmsimg.com/assets/p90101_p_v8_aa.jpg,"Streaming Nov 7, 2017",Ab Tak Chhappan,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '88', 'sentiment': 'positive'}",a07277c0-6722-3c82-a143-0689e32ceb93,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a07277c0-6722-3c82-a143-0689e32ceb93,True,/m/wind_river_2017,1031597635950,https://resizing.flixster.com/F2Ng_f5UFRQ9vjn3Mm4ZUilOg6E=/180x258/v2/https://resizing.flixster.com/MJKyzlmQwD2_ONEzzBX1K2KdiTU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzEwZjNjZGYzLTYwMjItNDAzNC1hMjg4LTM3NWUxZGY5ZTgwMy53ZWJw,"Streaming Oct 31, 2017",Wind River,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/k0Kyh5zne0xy,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '85', 'sentiment': 'positive'}",d2686b0e-addd-3124-9231-39c0496fe846,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d2686b0e-addd-3124-9231-39c0496fe846,False,/m/mississippi_burning,None,https://resizing.flixster.com/nW646qc-1RwVvQJtRjeYnNR3a-0=/180x258/v2/https://flxt.tmsimg.com/assets/p11301_p_v8_at.jpg,"Streaming Sep 16, 2008",Mississippi Burning,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '67', 'sentiment': 'positive'}",087e9bdb-5aa0-3b4d-9bd8-d6614fa63051,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,087e9bdb-5aa0-3b4d-9bd8-d6614fa63051,True,/m/wrath_of_man,1891494979539,https://resizing.flixster.com/CTYzNv7pEr5JZXunD0DkU45fhts=/180x258/v2/https://flxt.tmsimg.com/assets/p18774021_p_v7_am.jpg,"Streaming Jun 29, 2021",Wrath of Man,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/XwS4R2_oP9DX,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '79', 'sentiment': 'positive'}",3aeb7064-f73d-32c1-8432-94babc14e6f1,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,3aeb7064-f73d-32c1-8432-94babc14e6f1,False,/m/juice,None,https://resizing.flixster.com/qTPJOpmpUBu3Znq2YtvrmFc6yEI=/180x258/v2/https://flxt.tmsimg.com/assets/p13692_p_v8_ae.jpg,"Streaming Nov 1, 2014",Juice,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '73', 'sentiment': 'positive'}",0421a517-60f9-367b-b99b-63b9e5dbf8d1,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,0421a517-60f9-367b-b99b-63b9e5dbf8d1,False,/m/american_me,None,https://resizing.flixster.com/1Re1JJCGmOzTGE3nSUbsCVZThb8=/180x258/v2/https://flxt.tmsimg.com/assets/p13834_p_v8_aa.jpg,"Streaming Oct 1, 2014",American Me,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '93', 'sentiment': 'positive'}",2ce9fe19-0090-3426-81c8-cc4262a23d36,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,2ce9fe19-0090-3426-81c8-cc4262a23d36,False,/m/millers_crossing,None,https://resizing.flixster.com/v2UgPGBkgEOTybdjO-5EdZUA8xw=/180x258/v2/https://flxt.tmsimg.com/assets/p12704_p_v8_ag.jpg,"Streaming Mar 1, 2013",Miller's Crossing,None,crime
"{'score': '90', 'sentiment': 'positive'}",{'certifiedAttribute': ''},f788224e-829b-3460-a4e3-d2993e8286ce,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,f788224e-829b-3460-a4e3-d2993e8286ce,False,/m/omkara,None,https://resizing.flixster.com/YcfDXjpJ6ivLMP_P3y2Xo-TVVyE=/180x258/v2/https://flxt.tmsimg.com/assets/p163303_p_v8_ab.jpg,"Streaming Mar 10, 2017",Omkara,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '100', 'sentiment': 'positive'}",2cf3bddb-22aa-3baa-87ec-0a6cc5a35489,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,2cf3bddb-22aa-3baa-87ec-0a6cc5a35489,False,/m/taxi_to_the_dark_side,None,https://resizing.flixster.com/3NVOvDdVencqQZBwP0SUu9r7PSc=/180x258/v2/https://flxt.tmsimg.com/assets/p170785_p_v8_aa.jpg,"Streaming Oct 21, 2019",Taxi to the Dark Side,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '96', 'sentiment': 'positive'}",09f6b9f8-c5d1-3767-8b9d-3f6851f04def,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,09f6b9f8-c5d1-3767-8b9d-3f6851f04def,False,/m/breathless,None,https://resizing.flixster.com/UlmuSTIXmYKTUTGSP0GjTTeOOQg=/180x258/v2/https://flxt.tmsimg.com/assets/p6906_p_v8_ae.jpg,"Streaming Nov 29, 2011",Breathless,None,crime
"{'score': '90', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '97', 'sentiment': 'positive'}",e54cf5a0-99df-3480-9cf5-639cf26c5aa4,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e54cf5a0-99df-3480-9cf5-639cf26c5aa4,False,/m/bob_le_flambeur,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Dec 1, 2009",Bob the Gambler,None,crime
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},8251cda4-f58f-395e-b028-d5b0d0fbfe83,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,8251cda4-f58f-395e-b028-d5b0d0fbfe83,True,/m/between_me_and_my_mind,1531455555829,https://resizing.flixster.com/Pr-1jUBYB64-ijxFzcnXwzISAuI=/180x258/v2/https://resizing.flixster.com/acVKxi3fqTW3A6L7yztQBf0a0yM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQ3MTFjYmJmLWI1MDMtNDNmOC1iNjc5LTEyYWRhY2Q0NjJmYS53ZWJw,"Streaming Oct 19, 2019",Between Me and My Mind,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/qEjT9gpckzOH,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '95', 'sentiment': 'positive'}",b0abd773-8d61-4eb9-aa9d-88e0f2bbbd7c,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b0abd773-8d61-4eb9-aa9d-88e0f2bbbd7c,True,/m/raise_hell_the_life_and_times_of_molly_ivins,1586014787912,https://resizing.flixster.com/5N_zGtISCTTAsLmd10j4oFIwkps=/180x258/v2/https://flxt.tmsimg.com/assets/p16629839_p_v8_aa.jpg,"Streaming Aug 30, 2019",Raise Hell: The Life & Times of Molly Ivins,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/KKvRGVDXcmOW,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '68', 'sentiment': 'positive'}",366e14fc-733d-3e02-98fd-f467e57d55fe,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,366e14fc-733d-3e02-98fd-f467e57d55fe,False,/m/pearl_jam_twenty,None,https://resizing.flixster.com/M-Sh-GvJf47LVZwGn1-92OP9zEQ=/180x258/v2/https://flxt.tmsimg.com/assets/p8768743_p_v8_aa.jpg,"Streaming Jan 3, 2017",Pearl Jam Twenty,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '73', 'sentiment': 'positive'}",a52fad58-f0d4-33b7-91e4-09ef03b6b244,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a52fad58-f0d4-33b7-91e4-09ef03b6b244,False,/m/1088691-unmade_beds,None,https://resizing.flixster.com/IwYIJ0ljhr67xyO0yvF2WOLo_AQ=/180x258/v2/https://flxt.tmsimg.com/assets/p22158_v_v8_aa.jpg,"Streaming May 22, 2017",Unmade Beds,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '82', 'sentiment': 'positive'}",6b488587-e351-3bac-a6a7-75e8de4776a6,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6b488587-e351-3bac-a6a7-75e8de4776a6,True,/m/hesburgh,1498793027558,https://resizing.flixster.com/DnoOITDVC8OlqnP0zZKg3pNadHw=/180x258/v2/https://resizing.flixster.com/i05PRD1KcrsEEVCKOVuE3NWFRxM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2I5MjRkZDVjLTdiNDMtNDcyYy05NTg1LTJlOGZlZTJiNmNlOS53ZWJw,"Streaming Sep 10, 2019",Hesburgh,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/WJewy7MP5AUC,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",97e2442a-7dae-3677-8425-4b6e189a7407,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,97e2442a-7dae-3677-8425-4b6e189a7407,True,/m/the_woman_who_loves_giraffes,1669248579619,https://resizing.flixster.com/eTQcCww6bESB6C9IfvRwDzLdV8g=/180x258/v2/https://resizing.flixster.com/esJUyoGTltykhbDaYk7ZSSQKhkg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2NmOGIwNjdmLTQ4ODUtNDM2OC05ZTY4LTU2ZDRmMTFjMmFiZC53ZWJw,"Streaming Apr 5, 2020",The Woman Who Loves Giraffes,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/0FNX2cbifigV,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '91', 'sentiment': 'positive'}",adbc53df-282d-30bf-9248-419e082b3c5f,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,adbc53df-282d-30bf-9248-419e082b3c5f,False,/m/the_last_dalai_lama,None,https://resizing.flixster.com/Xi3R7Lep14g_C16MMBO-A_zw_80=/180x258/v2/https://flxt.tmsimg.com/assets/p14226421_p_v8_aa.jpg,"Streaming Jul 5, 2018",The Last Dalai Lama?,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",d250f95b-4eba-35db-9596-69dc408bf29f,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d250f95b-4eba-35db-9596-69dc408bf29f,True,/m/pray_the_story_of_patrick_peyton,1787158595578,https://resizing.flixster.com/SaILYBbIqOpN-2NWnGsk1aQIFMY=/180x258/v2/https://flxt.tmsimg.com/assets/p17696490_p_v8_aa.jpg,"Streaming Dec 16, 2020",Pray: The Story of Patrick Peyton,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/Xn7LQYcXTp_L,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '92', 'sentiment': 'positive'}",bd792360-3b66-47f3-b924-cd7c64142a49,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,bd792360-3b66-47f3-b924-cd7c64142a49,True,/m/truman_and_tennessee,1890705987709,https://resizing.flixster.com/9Ux2T9pwQCzWAHd6BDUeHxsMnGI=/180x258/v2/https://resizing.flixster.com/u001z3ZNDNvRPgQUWgtnioHUdWw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzcyZmRmMTBhLWM4YTctNGU5MC1iZWZkLTY1NGRkMWYxMmY4MC5qcGc=,"Streaming Aug 17, 2021",Truman & Tennessee: An Intimate Conversation,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/XJV8K25HIJck,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '80', 'sentiment': 'positive'}",b52e16f8-dd77-3625-be07-7cff61397d23,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b52e16f8-dd77-3625-be07-7cff61397d23,False,/m/been_rich_all_my_life,None,https://resizing.flixster.com/oB03Zp-zCf-9qWAjUQKHMq63xFM=/180x258/v2/https://flxt.tmsimg.com/assets/p162202_p_v10_ab.jpg,"Streaming Jul 20, 2017",Been Rich All My Life,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",ec3280b0-6330-3061-b884-c4aca4950756,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ec3280b0-6330-3061-b884-c4aca4950756,False,/m/sidemen_long_road_to_glory,None,https://resizing.flixster.com/EXy6C2amaMsH-q3uq9wtU-mphkk=/180x258/v2/https://flxt.tmsimg.com/assets/p12747537_p_v8_aa.jpg,"Streaming Jun 20, 2018",Sidemen: Long Road to Glory,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '89', 'sentiment': 'positive'}",6023c968-f264-39fb-a1ca-cde590a33c48,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6023c968-f264-39fb-a1ca-cde590a33c48,True,/m/mali_blues,977430595526,https://resizing.flixster.com/IVEpVf4GMOszafV28w-ge0Ilhbg=/180x258/v2/https://flxt.tmsimg.com/assets/p13267947_p_v8_aa.jpg,"Streaming Jul 20, 2017",Mali Blues,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/ZxBNf5RKJafU,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '95', 'sentiment': 'positive'}",6895e71b-13fa-46a7-98c6-d97552d6a12e,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6895e71b-13fa-46a7-98c6-d97552d6a12e,True,/m/bad_axe,2078133828000,https://resizing.flixster.com/7KXWdf20N1cygkEaTSzHbhxlmsk=/180x258/v2/https://resizing.flixster.com/IH4c3njs0glmv8ifPhOXCKV_60M=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzYyOGZiNzFmLTc2MjQtNDBlNS1hODVjLTQ4OGJiN2ViYWUzOC5qcGc=,"Streaming Nov 18, 2022",Bad Axe,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/Z_c0XT7oOQD0,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",379bbeb1-7bca-3af1-9e49-70369600817d,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,379bbeb1-7bca-3af1-9e49-70369600817d,True,/m/rebels_on_pointe,1097647683879,https://resizing.flixster.com/I2h6xvqMGvU1jJ3YJccCh0ZnfOg=/180x258/v2/https://resizing.flixster.com/mkeOu0OwrjznOFkxusjcMUTEmtI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzhmYTIzZGI4LWFlZTgtNGRhNi1iNmZjLTEyMGY2NmNmZmZiMy53ZWJw,"Streaming Feb 16, 2018",Rebels on Pointe,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/hP8jhjHvLmn2,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '67', 'sentiment': 'positive'}",00d5d9a0-c673-3a5b-bb00-e34ddbdedea2,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,00d5d9a0-c673-3a5b-bb00-e34ddbdedea2,True,/m/rapid_response,1526084675850,https://resizing.flixster.com/9zDlEUUVO9BNzeWg_IsNi0iCZa8=/180x258/v2/https://resizing.flixster.com/IfXRbBp8jzD4wzkuwo51L6Lyv24=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzU5MDY3Njk1LWQ1MTAtNDg2ZS1iYmZmLTMzOTUxMzBmODc1NC53ZWJw,"Streaming Dec 12, 2019",Rapid Response,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/ssWYGfX1Az03,documentary
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},d742afac-0c4f-374c-bcc3-818ff44941fd,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d742afac-0c4f-374c-bcc3-818ff44941fd,False,/m/toscas_kiss,None,https://resizing.flixster.com/Wp3LDJQjgbXue8G0tybrdtBVtqI=/180x258/v2/https://flxt.tmsimg.com/assets/p47039_v_v8_aa.jpg,"Streaming Apr 12, 2017",Tosca's Kiss,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",a7eccd58-9869-3a55-894f-92585e247b33,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a7eccd58-9869-3a55-894f-92585e247b33,True,/m/the_departure_2017,1057432643828,https://resizing.flixster.com/DPGIEcZl2mtRvu_39BUm-POf_P4=/180x258/v2/https://resizing.flixster.com/gdLOp_rMoOcowI9DeB8wY20hmoA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2ExZWRiMGExLTA2OGUtNDJmYS1hODgyLWNkMTA4MGVmZGYyMi53ZWJw,"Streaming Jan 9, 2018",The Departure,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/X14rwVu2xZT5,documentary
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},0be6a11f-22ff-4a01-876e-b442a43907ee,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,0be6a11f-22ff-4a01-876e-b442a43907ee,True,/m/the_advocates,1340128835647,https://resizing.flixster.com/vAvBidMsCcYV4zDkzRZiM_InZY4=/180x258/v2/https://resizing.flixster.com/WQiA6XJKSqrL3cIDzXjgwcQoGb4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzRkMDEwZjZlLWU0NDItNDYzYi04ZDE3LTcyNWNhM2UwOWE2NS53ZWJw,"Streaming Dec 6, 2018",The Advocates,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/_y9CInacVUWX,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '67', 'sentiment': 'positive'}",dcfeab6d-5c2f-3747-bd20-7efabecb5ce0,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,dcfeab6d-5c2f-3747-bd20-7efabecb5ce0,False,/m/paul_taylor_creative_domain,None,https://resizing.flixster.com/-kolz8_PUxepwuV1_Yn8IcmbCB8=/180x258/v2/https://flxt.tmsimg.com/assets/p10510712_p_v8_aa.jpg,"Streaming Nov 1, 2022",Paul Taylor: Creative Domain,None,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '92', 'sentiment': 'positive'}",0ae63913-b26d-44f1-92d8-f32f5b9a382d,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,0ae63913-b26d-44f1-92d8-f32f5b9a382d,False,/m/the_cat_rescuers,None,https://resizing.flixster.com/j_wGvbqYdtRadK073iO6zPnoqcA=/180x258/v2/https://resizing.flixster.com/zYg3JGU1f8Yrh9MXDwIqwCHAjMI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2E4MzNiNzkxLTI4YmYtNDY0NS1iZGU5LTIyY2YyMjRlZThhOS53ZWJw,"Streaming Oct 15, 2019",The Cat Rescuers,None,documentary
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},84669cc3-2ba6-3d95-834f-22c88bc28aa1,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,84669cc3-2ba6-3d95-834f-22c88bc28aa1,True,/m/to_be_of_service,1625483331597,https://resizing.flixster.com/cH-RoPIi8EESTIpqN8w-p6Ionr8=/180x258/v2/https://resizing.flixster.com/9wpWbXydcRqbmUN7DrkabUZrzgw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQ2ZThhM2M1LWI4ODMtNGQ0ZC1iZTY0LTkwOTE4YjA4MjlhOC53ZWJw,"Streaming Nov 11, 2019",To Be of Service,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/BQkrqoO9Wuel,documentary
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '88', 'sentiment': 'positive'}",156e041c-425c-42cb-b336-41e7cd67ceb6,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,156e041c-425c-42cb-b336-41e7cd67ceb6,True,/m/good_night_oppy,2098252355685,https://resizing.flixster.com/xVtcOZ-3Kidswjh5dGLfrErVjUI=/180x258/v2/https://resizing.flixster.com/bRlkb2uA5IPxWoTuCzSfe8tDGNk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzgwOGU1YTdiLTYzOGMtNDhiYy04OWVkLTM4OTMxZTkxNTFmNC5qcGc=,"Streaming Nov 23, 2022",Good Night Oppy,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/_nOmECMhLR48,documentary
